Gene,adhakari.rpkm,Adhakari_1,Adhakari_2,Adhakari_3,baker.rpkm,Baker_1,Baker_2,Baker_3,fox.rpkm,Fox_1,Fox_2,Fox_3,Fox_4,martin.rpkm,bendjilali.rpkm,risso.rpkm,Risso_1,Risso_2,Risso_3,Risso_4,Risso_5,Risso_6,average.rpkm,average.rpkm.rank,chong.protein,huh.protein,newman.protein,Lawless.protein,cell.cycle.phase,Essential
YGL090W,19.52392539,18.41987011,19.91909289,20.23281318,12.09649455,13.64064879,11.62187757,11.02695731,14.75848647,15.54022899,14.69090683,9.764260159,19.0385499,17.7921,36.46115062,7.513507143,11.67446308,9.375661868,5.885816246,5.416295652,7.16092178,5.567884235,14.5147062,1329.517627,NA,876,NA,NA,M/G1,viable
YJL147C,12.35563905,10.04314525,12.01881858,15.00495333,11.99104277,12.6110809,12.40926595,10.95278145,22.67632762,22.25945072,23.74071001,21.13283087,23.57231887,12.2108,26.20396675,8.574075056,7.146248068,7.946433638,6.079833035,7.595412939,11.24339507,11.43312758,14.52152995,1348.077078,NA,981,NA,NA,NA,viable
YKR076W,5.455458484,6.0479947,6.113873804,4.204506947,9.64509898,10.16550999,9.13099081,9.638796135,38.42767459,23.10569358,30.45008326,20.2297273,79.92519423,16.093,10.83768098,4.923570706,4.426436135,4.922076684,6.694917671,3.920543336,4.683551671,4.893898738,14.52932559,1182.028268,42,1670,NA,NA,NA,viable
YKR096W,16.43207823,14.40570644,17.18031015,17.71021809,11.69271723,11.912648,12.25981258,10.90569111,20.09409693,18.29058223,18.25772362,16.05732117,27.77076071,14.5426,14.24156274,10.13680792,10.22184346,13.48701141,8.047475767,5.212093566,12.06489585,11.78752749,14.53491781,1374.353204,65,195,NA,NA,NA,viable
YLR313C,10.55104221,7.696671221,11.43295079,12.52350464,9.73113741,10.59138196,10.14079724,8.461233036,30.68578387,31.58132413,44.10653509,28.96113188,18.09414438,13.7121,16.75399379,6.71386699,8.247120181,4.585286754,6.431722932,5.869740023,8.109642773,7.039689278,14.58866282,1272.251735,NA,NA,NA,NA,G1,viable
YCR020C,18.05377756,18.54998374,16.98714528,18.62420365,15.18157993,14.60122378,15.44924274,15.49427325,7.306643499,5.638471975,5.740335817,7.494327986,10.35343822,15.0306,23.45161646,15.004035,16.89514204,9.863142862,8.62435575,13.46779239,22.38451105,18.78926591,14.59562316,1445.14114,NA,195,NA,NA,NA,viable
YDR180W,13.10137924,11.58591756,14.19998826,13.51823191,13.89737679,13.90616174,13.31714572,14.46882292,25.74395478,26.52537882,28.63251841,24.4776408,23.34028107,11.1692,5.255422484,9.181938303,14.04535904,9.167120732,5.403210831,4.033383606,11.93391101,10.5086446,14.59778572,1361.806581,49,3310,NA,NA,NA,inviable
YDL077C,19.24927593,19.23262314,18.10785565,20.40734898,13.22251387,14.031178,13.41074526,12.22561835,7.729250162,8.476296332,5.641930061,5.676223482,11.12255077,16.7463,13.80965187,16.30613122,17.72541759,15.94205948,17.44583963,13.65469236,16.69244967,16.3763286,14.60558532,1458.480168,47,319,NA,NA,NA,viable
YPL123C,15.653318,14.00076014,15.02962973,17.92956411,7.147259245,6.134837791,7.613231847,7.693708097,26.50905161,19.27549783,16.7855337,17.42255058,52.55262434,10.7347,10.11654214,10.11468622,11.32557108,10.4947727,6.066788183,9.5535079,11.46241342,11.78506406,14.61456572,1319.02353,NA,NA,NA,NA,NA,viable
YLR352W,20.41339397,20.72822936,20.39374832,20.11820423,14.76545047,14.73972463,14.54884808,15.00777871,NA,NA,NA,NA,NA,16.3349,7.679823906,12.12276984,13.54956936,13.93674642,7.300816006,10.02940975,14.30544789,13.61462962,14.62612999,1507.335325,NA,NA,NA,NA,NA,viable
YHR202W,10.1192037,8.903992197,12.05925972,9.394359199,10.46947692,10.93605906,10.81656615,9.655805535,27.18761766,26.17908228,38.61161207,17.44948009,26.5102962,9.52961,11.18327084,10.90692948,14.22217927,16.65588304,3.861651828,6.202650651,12.27807136,12.22114075,14.62732269,1355.845039,62.5,NA,NA,NA,NA,viable
YDR255C,15.83502522,15.00174989,15.96689192,16.53643385,12.53918532,12.75217742,13.83842123,11.02695731,26.7450374,16.87224862,23.34221863,18.48234959,48.28333274,17.2872,10.57823506,6.213164872,5.621037777,3.606023795,8.460860854,4.923905138,8.593106136,6.074055529,14.64402644,1314.28677,NA,NA,NA,NA,NA,viable
YNL274C,29.44153027,29.4516665,28.69996015,30.17296416,8.967721316,9.173872716,9.435201862,8.294089369,10.33936191,8.007297479,11.38254624,7.337104322,14.63049959,17.0971,11.72580823,11.89905039,10.39701048,13.00634224,13.26823962,11.24782661,13.12937667,10.34550673,14.66609227,1409.986839,51.5,NA,NA,6807,NA,viable
YAL011W,10.870654,10.88107673,10.97676469,10.75412059,11.29690461,13.07093176,10.8229955,9.996786567,17.80924866,18.78197325,17.16598826,15.04524979,20.24378336,18.777,46.78147932,8.623218792,6.121115358,7.29269349,12.89520285,12.61337744,5.310063723,7.506859895,14.70675334,1318.137705,72.5,1380,NA,NA,NA,viable
YOR134W,51.71038458,55.1178834,47.3500667,52.66320364,3.044227706,3.281352969,3.391297188,2.46003296,21.64028231,13.71005568,48.05081104,5.204486752,19.59577575,3.70159,2.007687165,0.321913946,0,0,0,0,0.368525487,1.562958191,14.7148213,1447.753223,NA,NA,NA,NA,NA,viable
YGR088W,23.55165068,23.77033796,19.90729947,26.9773146,8.224967017,7.560593438,8.441827457,8.672480155,25.41498196,16.39078149,13.58104318,12.54661595,59.14148724,7.92346,6.748067259,7.564743732,13.61214286,9.189916415,3.860280016,2.952593916,8.185455083,7.588074107,14.71515305,1279.063939,47,319,NA,2350,NA,viable
YDR132C,22.42301127,21.00336869,20.44435315,25.82131198,14.68560046,14.584755,16.20811317,13.26393321,10.15949138,6.988627175,11.11032739,8.010799269,14.5282117,19.2539,17.1064412,11.61935792,15.81875799,15.95374721,4.381729131,6.702864413,15.23139613,11.62765267,14.72467268,1431.168432,NA,172,NA,NA,NA,viable
YML020W,16.41804872,14.46061891,16.15160532,18.64192194,10.60441434,11.74055392,10.83453387,9.238155216,17.21028717,17.7509142,15.43416608,12.61382996,23.04223844,18.373,17.37711881,11.92294525,12.07303984,11.89933627,11.67206041,9.68639504,13.51906654,12.68777338,14.72831477,1407.93668,65,NA,54.5,NA,G1,viable
YLL040C,9.75041219,10.85466012,8.972865966,9.423710483,12.89661711,14.11659958,11.5993245,12.97392726,30.72589459,30.22061002,17.78500229,18.67007264,56.22789341,9.91892,8.274804066,8.055040527,8.23859772,8.419176955,8.786148115,8.324765787,7.158417165,7.40313742,14.73036874,1301.869744,153.3333333,125,153.5,NA,NA,viable
YGL121C,9.529511473,5.678924157,9.980707838,12.92890242,9.554078735,6.772793853,12.14264032,9.746802028,41.13755588,24.34344533,53.69699962,22.59564028,63.9141383,17.4201,9.472975784,1.923913834,0,0,0,1.636132258,6.543503721,3.363847025,14.73872579,1400.923376,NA,NA,NA,28383,NA,viable
YEL072W,8.916764021,8.63533726,8.914257432,9.200697371,14.5922906,13.87943674,18.63353024,11.26390483,7.726114228,4.845795544,9.204331569,7.928952023,8.925377775,17.7709,30.1585766,18.69626681,20.44894778,20.9895454,12.71348994,12.53897912,22.46893539,23.01770324,14.73932935,1469.185902,NA,NA,NA,NA,NA,viable
YHR118C,14.09619218,11.94687026,16.21925265,14.12245362,17.69641837,20.84095892,17.68480873,14.56348745,14.97568049,17.51229016,14.21918047,13.16351521,15.00773613,25.4928,20.76758972,9.701453592,12.55510555,12.56484255,7.121027683,7.625276947,6.584434729,11.7580341,14.74736884,1415.922346,71.66666667,NA,NA,NA,NA,inviable
YER038C,23.31589618,23.6099406,23.38547062,22.95227731,14.31165168,15.41478171,14.40721171,13.11296161,10.63908736,10.1744338,9.9252258,11.23489873,11.2217911,16.8827,13.41281161,12.70565031,20.01256825,13.09025412,9.013842784,7.596579669,12.51005335,14.01060371,14.76942317,1464.480839,NA,NA,NA,NA,NA,inviable
YOR012W,22.34729139,19.74363487,19.33714562,27.96109368,15.34117583,12.46586695,14.28902293,19.26863761,17.56111983,20.36638707,12.47899091,22.39411841,15.00498293,29.0673,26.15365053,6.682693815,7.933371044,11.02711624,4.499663869,4.517147757,4.379578248,7.739285728,14.77020334,1477.971864,NA,NA,NA,NA,NA,viable
YPL119C-A,NA,NA,NA,NA,9.130947639,10.02499789,7.469261987,9.898583036,36.1584857,28.74437811,39.1386533,18.39516869,58.35574269,16.6068,9.713766137,3.909403789,8.293978819,3.45850464,7.056291068,0,3.43398749,1.213660716,14.77754371,1419.087817,NA,NA,NA,NA,NA,viable
YDR315C,14.57488465,11.93513848,14.90400213,16.88551334,12.04702914,12.74810016,12.01275741,11.38022984,15.98545515,14.11925061,17.09887265,15.39453834,17.32915901,18.9027,27.95482579,12.09445831,11.64686387,17.2679948,8.257361888,13.9999544,14.19868586,7.195889071,14.7844037,1432.694697,NA,NA,NA,NA,NA,viable
YDR096W,26.19696967,25.60768259,27.2070398,25.77618664,10.72939793,9.462701922,10.79014658,11.93534528,11.1047745,4.082379709,5.38757775,3.206308733,31.74283181,13.1683,9.055730335,13.92187756,19.36806227,14.28227168,10.23359308,9.286650137,14.0122037,16.34848447,14.79954704,1429.577262,54,432,NA,NA,NA,viable
YER101C,19.91117387,16.91965107,21.67016551,21.14370504,10.31748422,9.057387888,11.7897828,10.10528199,9.284739102,8.694698887,7.671539283,5.97522881,14.79748943,15.0495,10.94499455,17.67697594,21.16792738,19.06590957,12.24618496,12.05271443,21.20945406,20.31966527,14.80622077,1454.613104,53.5,937,NA,NA,NA,viable
YBR012C,15.24056089,14.30998746,13.819153,17.59254223,25.13066069,29.45917238,27.26691024,18.66589944,16.70383536,16.39494159,27.55361192,15.76728745,7.099500493,23.3189,22.16177756,5.454786789,11.73005576,13.04350321,0,2.968411383,2.698133028,2.288617351,14.81196629,1496.053969,NA,NA,NA,NA,NA,viable
YOL141W,9.47551453,9.441302071,11.78982435,7.195417175,14.20089057,13.43580177,15.0375858,14.12928413,25.45662348,39.64129965,19.79426144,24.42117223,17.96976059,9.36137,8.915657638,11.68220207,9.700141894,18.36585223,10.48305311,7.762225168,11.50583165,12.2761084,14.81227157,1403.182066,71.33333333,NA,59,NA,NA,viable
YDR359C,20.99257206,20.7880591,20.22433307,21.965324,18.43320714,20.32739146,17.17947792,17.79275203,13.32685251,14.43879466,12.05295333,11.90165543,14.91400663,18.5245,20.41936778,8.283201289,10.58051825,8.978742463,8.843693383,8.878056426,6.225194005,6.193003208,14.81460367,1429.59131,NA,NA,NA,NA,NA,viable
YFL008W,8.482075304,7.582192376,10.23007557,7.633957964,17.89656757,20.81372727,17.50669788,15.36927755,15.51761755,12.30289255,16.57486851,14.88418217,18.30852697,22.1527,37.39251212,9.476646464,12.20419069,9.681556219,9.749883417,9.152198229,8.318876709,7.753173517,14.83464451,1394.752276,119,5710,126,NA,G1,inviable
YGR091W,15.84665532,14.40827828,16.71198161,16.41970608,15.90761526,18.1341073,16.85371936,12.73501911,19.90955433,24.22571456,18.0907553,18.58097848,18.74076898,21.3383,7.739033433,9.391384712,13.63898739,12.91175066,6.272258727,6.716405554,8.394191642,8.414714301,14.85413179,1405.417864,57,1260,NA,NA,NA,inviable
YIL132C,NA,NA,NA,NA,10.53610584,9.275465341,12.04962178,10.28323038,NA,NA,NA,NA,NA,21.2558,28.70083342,13.86581892,19.61099665,14.22188824,10.88119651,11.65170823,12.3559363,14.47318761,14.85896106,1685.750216,NA,NA,NA,NA,G1,viable
YJR129C,19.98077673,20.50537026,20.60259118,18.83436874,16.6944919,18.81161369,16.50673102,14.76513098,4.758788047,4.822041644,4.254601841,4.111861237,5.846647465,21.6109,42.46122087,11.30283103,7.513369047,9.846566151,13.69750619,21.3900232,6.888174907,8.481346654,14.86543285,1422.597707,53,1550,NA,NA,NA,viable
YIL001W,31.0761361,27.90725959,30.50114944,34.81999927,15.06449132,16.09070674,18.44400221,10.65876502,7.13725363,7.017290174,6.834796732,4.867204168,9.829723446,20.9505,18.7247926,9.529636089,12.06983688,8.289645363,7.248485766,6.063875394,12.49330079,11.01267234,14.88924051,1442.514313,NA,NA,NA,NA,NA,viable
YMR162C,12.15126477,12.96103149,12.64208199,10.85068084,18.16490295,19.25985413,17.49959213,17.73526258,14.82714762,13.96517139,15.13203793,13.76584742,16.44553373,12.641,12.49573457,14.433894,16.84823941,15.61232028,14.0529635,13.66866557,13.72351549,12.69765973,14.89020726,1489.334657,51.66666667,NA,NA,NA,NA,viable
YJR110W,12.98620383,10.9329135,13.84612597,14.17957201,14.00201226,14.59662973,13.50254439,13.90686267,18.59222167,22.43554105,18.09580464,15.80542796,18.03211301,16.2982,13.00390431,12.76483596,9.269032932,11.4848456,14.19451295,15.9837536,12.17096872,13.48590195,14.89030847,1452.051723,74.66666667,1080,NA,NA,S/G2,viable
YKL089W,11.46940773,9.907714953,12.85744392,11.64306431,10.82336195,11.70919754,11.67503105,9.085857271,26.24074313,28.61662532,28.05458669,26.75660901,21.5351515,14.5279,31.54455611,6.833442731,5.639905597,4.426885939,8.467549282,9.067147497,5.631739484,7.767428585,14.89443055,1332.022929,NA,465,55.5,NA,G1,inviable
YOL043C,19.59461237,17.247103,21.71241705,19.82431705,12.76345766,15.74529853,12.0762871,10.46878736,15.75639832,14.01592307,20.61096955,12.74625862,15.65244203,17.7024,29.83156409,8.946276953,8.620513418,12.78103552,12.22349634,11.99830323,3.569183848,4.485129367,14.89672364,1411.191286,NA,NA,NA,NA,NA,viable
YIL089W,27.93933162,24.50759017,26.2318706,33.07853409,13.32552291,11.34868694,15.83104221,12.79683959,13.54004404,15.69002732,15.38187073,14.64469741,8.443580684,18.538,25.51217111,7.198275057,7.971882554,5.909677831,6.028675864,9.078151317,9.53514973,4.666113046,14.91462252,1420.454082,NA,NA,NA,NA,NA,viable
YBL068W-A,NA,NA,NA,NA,0,0,0,0,53.66510995,65.81694453,64.52428109,38.18743881,46.13177536,118.146,0,0,0,0,0,0,0,0,14.9152733,3894.195016,NA,NA,NA,NA,NA,NA
YDR332W,18.87109926,15.91104693,20.59406009,20.10819078,13.27090137,14.06405502,13.55625253,12.19239656,19.8762714,21.85992212,19.06789811,14.92941227,23.64785309,12.38,24.73125901,8.02244722,7.404479641,8.821692995,7.424445385,8.73315233,8.321198672,7.429714299,14.93809672,1398.567669,51,172,NA,NA,NA,viable
YIL042C,16.39681121,15.62143441,17.5649819,16.00401732,8.048676535,8.263643833,8.512194966,7.370190807,24.03437451,26.32677781,19.00850443,21.23594158,29.56627421,12.1848,26.20940782,8.708369697,9.700805605,7.705022995,7.467163713,8.41676139,8.415442761,10.54502172,14.942937,1362.836407,NA,NA,NA,NA,NA,viable
YIL095W,24.67048892,22.13372166,25.25393068,26.62381442,13.87594688,12.99912181,16.02246316,12.60625566,7.551001453,4.274178889,5.860663449,8.528462921,11.54070056,19.8175,11.90653894,14.28380983,13.94942923,12.75936607,13.39912237,13.32307945,14.62514524,17.64671661,14.94624948,1485.306374,75.5,NA,NA,NA,NA,viable
YGL212W,8.328973892,8.84781559,8.628514978,7.510591108,12.16730663,10.99271062,12.99916209,12.51004716,27.02429717,26.59837302,25.85867365,22.97945364,32.66068839,21.0227,32.05917348,6.188109225,3.453644177,3.840358465,5.876532625,7.210336798,10.00947773,6.738305555,14.94976609,1341.657358,139,2360,116.5,NA,S/G2,viable
YMR201C,26.7903007,25.64349753,29.68735281,25.04005177,13.7097545,15.76932169,13.84111702,11.51882479,7.526214963,6.909296813,7.921663428,5.334598921,9.939300691,25.3298,35.93373932,8.464765419,8.21103903,9.13045225,9.31430421,11.94785582,6.043817983,6.141123225,14.96425964,1409.601038,NA,NA,NA,NA,NA,viable
YMR179W,9.211100743,9.291122292,9.580676694,8.761503243,13.14039286,14.20934484,13.85602224,11.35581151,20.61425859,20.86011766,19.87562915,23.16967229,18.55161525,21.1732,23.77604594,11.02128366,9.856612509,10.42563718,10.43103897,11.22442776,13.63641409,10.55357145,14.96817097,1424.424374,NA,NA,NA,NA,G1,viable
YGR006W,13.46189974,13.03798857,15.61934917,11.72836148,11.94689747,13.04045361,12.33933024,10.46090856,22.18694361,26.76725157,20.50119935,12.5554326,28.9238909,24.1612,15.70420745,10.13108424,6.516697643,6.038658895,9.856406571,13.19293948,12.89108002,12.29072281,14.98217588,1431.313636,NA,NA,NA,NA,NA,viable
YHR056C,15.15309559,14.59489219,16.37641863,14.48797595,15.23174038,14.44552298,16.15783615,15.09186201,9.506486878,7.895430823,7.168926179,7.408009112,15.5535814,27.7341,9.741440684,18.26588456,22.08600242,19.6242752,14.39994241,14.103312,21.62169046,17.76008487,15.00448957,1554.235483,NA,NA,NA,1209,NA,NA
YBR233W,14.50764981,13.93668344,12.73028753,16.85597846,9.869439846,8.949853192,10.7472993,9.911167047,4.871087586,3.28125125,5.490755999,3.910084167,6.802258927,30.4457,20.80056417,21.3752338,28.64828432,22.78937357,13.8739636,13.55144327,25.91250464,23.47583338,15.00602007,1492.744136,58.5,1590,NA,NA,NA,viable
YLR165C,13.5273176,12.57034192,12.55776986,15.45384101,10.25387943,10.63829188,12.3924407,7.730905719,26.44278018,33.80021571,26.47307812,20.48716827,25.0106586,23.774,16.63685262,7.481139215,4.293353741,5.967615849,8.522892741,9.778296321,7.110374097,9.214302538,15.0082017,1361.881781,NA,NA,NA,NA,NA,viable
YKL042W,14.7816939,13.42937285,15.57862075,15.33708809,16.55106284,18.17719398,17.43248719,14.04350734,7.336817087,6.177058056,5.298771524,6.266486038,11.60495273,37.8846,28.61548201,12.20797259,12.53211085,13.37795201,12.36789478,13.70036023,11.00008081,10.26943683,15.00963064,1441.006666,74,NA,NA,NA,G1,inviable
YGR212W,50.29689597,53.48090835,43.66937694,53.74040262,9.261323896,11.05101047,8.570601421,8.162359797,6.423197404,6.092546067,4.846850712,4.863541403,9.889851434,10.5565,10.53072586,6.539240332,8.559244666,9.733957622,3.64098601,3.987418276,5.798972478,7.514862944,15.0281798,1286.102742,NA,NA,NA,NA,NA,viable
YDR159W,15.84405901,16.80269495,13.57832979,17.15115228,15.49112648,17.37974289,15.57221535,13.52142121,18.16706883,17.08930712,18.14686807,15.48471958,21.94738056,21.5717,17.55629076,9.600962628,11.77209897,9.583936053,8.46538145,8.298784512,9.806117886,9.679456897,15.04437977,1436.247334,76.5,339,NA,NA,NA,viable
YLR131C,14.96445225,14.86308425,16.61339204,13.41688045,15.65303884,16.27664379,15.93561791,14.74685481,7.962371017,4.435170413,5.896687377,6.585040933,14.93258534,22.7971,32.39881877,14.38419295,16.80310624,11.05286048,12.88619692,12.39725636,16.2657877,16.89995,15.06416156,1474.641736,43,538,NA,NA,G2/M,viable
YOR162C,13.26429531,12.35140718,12.25679372,15.18468503,15.33032063,16.61603227,14.93143941,14.44349023,21.19894317,14.67083024,17.75186465,13.97216266,38.40091512,21.7083,17.488949,8.949115975,9.674604146,8.256060398,10.91071393,7.173965858,8.197533638,9.481817879,15.06943164,1407.883244,NA,NA,NA,NA,NA,viable
YHL023C,17.85741549,17.74588157,18.14690806,17.67945685,14.49327457,13.42143572,16.50841647,13.54997151,14.39458508,14.00788383,11.41060651,11.29049587,20.86935411,17.0356,18.57625644,12.40513088,10.97668688,13.53249244,11.23346773,10.32603437,13.37069584,14.99140805,15.06983565,1470.449719,NA,NA,NA,NA,NA,viable
YPR042C,25.1159515,23.2364406,28.45849159,23.65292232,13.06337774,10.18711217,15.62414968,13.37887138,15.35533831,7.31372859,12.93176024,11.69358307,29.48228132,14.9107,11.79882209,10.27819589,12.37930296,12.16262227,8.656416552,7.531378323,12.00619046,8.933264753,15.07092875,1437.308302,117.5,NA,102,NA,NA,viable
YJR033C,16.21065431,15.22464645,15.57295236,17.83436411,11.53282508,10.62147789,12.02596028,11.95103708,25.80032098,23.69729617,23.68839611,21.29396553,34.52162611,13.1214,6.317948367,9.761335337,12.76466549,10.9816436,7.316095599,7.34452301,10.95942694,9.201657391,15.08518237,1399.882676,69.33333333,149,61.5,NA,NA,viable
YDR420W,15.39582865,16.17830196,16.57653481,13.43264918,16.48764064,17.32106125,15.28332288,16.85853778,13.22069976,10.10638187,14.8618345,9.998483261,17.91609941,11.7744,14.89041072,15.13902006,15.07912511,18.06171918,13.17330878,13.4837988,15.04250316,15.99366535,15.08934942,1507.189416,NA,NA,NA,NA,NA,viable
YER093C,15.83017687,16.85598523,14.68528512,15.94926027,12.20650076,13.94812775,11.73047133,10.94090321,30.28984467,32.11228451,29.74865858,27.86913049,31.42930512,11.9682,10.77446907,5.775968544,6.503035803,7.018516754,4.881710802,4.356159262,5.701715078,6.194673566,15.09415364,1341.009654,NA,NA,NA,NA,NA,inviable
YPR081C,21.15745831,20.06634752,21.12403533,22.28199209,10.41838907,8.871880204,13.27332502,9.109961974,20.25028422,19.82679297,17.47139367,13.19459596,30.5083543,15.8274,17.4921023,9.006404069,9.138115597,9.833551157,9.279193747,7.720746893,10.12998571,7.936831309,15.11382454,1404.459071,58.5,NA,NA,5231,NA,NA
